chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.26425844,2969.4266865823743,1677.8117908816678,4765.157417629076,0.20038637907608695,-126.39214,47.57823,-132.21846,42.62633,-78.56212,12.23387,-32.288048,16.052782,1.5571138,21.266973,23.470173,-2.206811,2.857263,-25.272692,3.3023422,-16.009686,6.3737273,-8.763951,6.9136796,6.763755,catHappy
0.26362613,2849.2840252497012,1566.0558731014396,4400.029190726902,0.19554602581521738,-141.96771,47.59218,-138.01224,32.13599,-79.88065,5.061472,-31.528854,12.03697,2.602555,20.144548,21.84047,-0.564294,0.7329685,-24.523642,1.1786449,-16.749035,4.349771,-9.1920805,6.395223,5.070766,catHappy
0.30069646,3126.0933446269823,1581.154730610899,4859.482209578804,0.24026621942934784,-174.27893,35.6294,-154.74692,43.618484,-94.80902,19.473482,-27.506393,22.700933,15.529884,15.983014,16.54458,-24.362745,-2.134397,-26.46745,8.547318,-10.910591,4.730992,1.8910077,4.0948486,3.8824503,catHappy
0.17899176,1418.8997264556183,824.293679761493,2162.80517578125,0.12367466517857142,-409.52094,83.19944,-54.959305,-29.271805,-2.6087391,-2.796644,-19.638155,-13.960025,-1.9560617,-7.647669,2.0959437,16.052313,45.355648,68.0897,37.154312,2.3740332,-17.379915,-17.403255,11.444234,13.951613,catHappy
0.16681707,1473.5401203070867,876.4004318159219,2246.8359375,0.11450892857142857,-433.56375,88.85473,-66.125175,-28.574419,-1.4106323,-4.0041823,-21.301039,-14.491832,-0.25836885,-7.4590726,5.046716,16.534418,44.268566,68.39169,35.51921,2.439321,-16.732555,-18.194162,11.550902,14.573147,catHappy
0.1839671,2024.753081400025,1560.4188863508675,3300.2197265625,0.13278924851190477,-276.54324,71.30565,-62.12078,17.853794,-28.256168,23.143166,-28.326094,1.5996112,-9.349748,-7.0379233,0.64412594,1.3505664,33.091667,27.144232,30.616789,-7.151474,-12.568101,-18.078276,2.9642193,10.592986,catHappy
0.17830245,1446.9855348674687,860.6517352441068,2242.0166015625,0.1258603050595238,-409.68564,83.57184,-55.35546,-29.153952,-2.5526915,-2.8151624,-19.450935,-14.309301,-1.5853486,-7.9715786,2.4289813,15.870122,45.503452,68.07218,36.976006,2.6573727,-17.603168,-17.077417,11.056878,14.220754,catHappy
0.16852412,1629.222893460108,906.3734230847201,2440.9423828125,0.13094075520833334,-429.16815,67.53325,-68.93295,-20.354013,1.6357363,-8.140713,-24.7896,-8.230114,0.921329,3.2788982,30.17289,48.21397,64.763,27.05665,-19.856617,-21.187624,-8.718011,18.04851,8.618288,-17.517307,catHappy
0.11701413,980.9436527314683,487.64694179154395,1347.33251953125,0.0758203125,-455.76196,28.419178,-46.289635,-3.420479,1.7389618,-12.259316,-13.642263,-5.4211507,13.496532,19.516033,18.967077,20.454811,10.948428,0.464601,-7.6377177,-5.266366,4.680613,3.5032072,1.1797516,0.99160504,catHappy
0.1488002,1498.9201375209423,898.5599793984766,2264.5751953125,0.10017903645833333,-487.59518,34.2652,-56.67606,-2.8589735,0.6978892,-15.10298,-13.755074,-4.863593,16.648447,21.787195,21.199202,21.603947,10.765085,0.5728596,-7.5309644,-4.936137,5.7992425,4.101055,1.2378179,1.6955972,catHappy
0.4797737,2948.720616563753,1789.7781121317291,4804.0576171875,0.2582177734375,-296.63388,45.952408,-56.653774,29.513262,-23.001266,15.817143,-26.335127,5.8693943,1.8084886,9.187796,13.7714,3.8469214,14.495691,-9.083689,0.3063098,-11.572216,4.7876363,0.7850975,-0.46663153,2.0666292,catHappy
0.11462293,1126.6008880674985,608.0724723305555,1611.544921875,0.0863037109375,-455.91785,28.731558,-46.517757,-3.320995,1.6302342,-12.322266,-13.503037,-5.5844355,13.773934,19.246767,19.181372,20.209066,11.081579,0.43642062,-7.6237884,-5.1538777,4.5198045,3.6729016,0.9196401,1.1787301,catHappy
0.1437347,1560.0072900632344,876.630321543793,2311.3740234375,0.104775390625,-486.1915,24.410202,-56.791725,2.8377752,-5.118167,-16.730942,-8.787061,10.052959,29.033237,22.173512,19.35489,9.632358,-3.0620508,-7.8111753,-3.7105985,8.286005,5.9005623,1.8432373,7.0059175,13.450082,catHappy
0.24837509,1886.173468901807,918.6453264007253,2700.0244140625,0.1574363425925926,-383.70035,55.689922,-92.39745,-15.950691,-1.5626324,-26.163641,-9.945765,5.205177,8.1448,2.18617,-17.98095,-13.894902,-1.313588,-3.344115,19.8912,28.735937,11.7504015,-7.127726,-12.905662,0.57083154,catHappy
0.25955114,1873.956787252224,942.8430838986687,2629.146933766593,0.15482404590707965,-416.5891,65.74298,-105.81458,-16.826935,-3.1817548,-27.28703,-9.709274,3.6095886,6.851793,2.4165974,-19.427279,-14.218344,-0.62128335,-6.0000553,20.993984,31.977083,14.508713,-6.8376307,-14.965755,0.28457293,catHappy
0.29841176,2706.6698561635617,1695.8026225483957,4612.6513671875,0.19741753472222223,-274.593,53.988594,-75.416374,23.364717,-23.344133,13.267398,-21.82754,15.157201,3.533651,1.7206802,-5.427817,-14.4479065,5.8506117,-9.644684,16.09603,8.979349,9.365705,-9.223082,-8.426425,1.3966624,catHappy
0.24840733,1890.883767361171,941.1187013125117,2706.2451171875,0.1572193287037037,-383.76538,55.80366,-92.45708,-15.870258,-1.5340892,-26.156513,-9.856141,5.126521,8.261188,2.1010482,-17.8602,-13.921392,-1.2506914,-3.3090675,19.855608,28.81748,11.667178,-6.9942756,-12.957968,0.68168175,catHappy
0.25468788,2106.3172402294895,1003.4860737215012,3010.1822916666665,0.1740993923611111,-421.28925,47.320793,-111.56642,-3.9536793,-10.10195,-25.592154,1.1670381,6.2283893,1.3647419,-14.771331,-20.901144,3.0722432,8.513131,18.348917,31.509136,1.8666748,-15.018765,-11.586837,4.5183907,2.1641183,catHappy
0.63197964,1264.8002046887668,1916.124069924154,3138.140060240964,0.03470914909638554,-401.42276,60.41429,14.415446,60.16948,-3.8475099,28.415924,5.3899684,23.179798,11.10753,14.205707,15.217416,10.415256,9.1067505,0.8248815,5.5247426,6.4203978,11.473594,4.2859416,8.837081,7.608536,catHappy
0.59136766,1268.5122288808311,1841.0668341635785,2950.985054347826,0.0384963768115942,-435.8946,74.45675,-1.8405775,71.15132,-10.6694,31.995817,3.4297042,22.457134,14.947396,10.733677,24.292484,6.5055943,14.608753,-4.414494,7.4477506,7.2952833,12.572176,5.9161515,4.3839564,14.082651,catHappy
0.6902124,2283.9714736537135,2292.113475613185,5291.849527014308,0.07297745670180723,-301.54425,63.636776,-31.351404,60.52731,-21.088783,38.155743,-8.944143,24.029625,6.7289305,13.685225,19.724737,3.7492325,15.985134,-6.035104,13.83574,1.1449609,13.497849,2.973679,6.131245,9.7929,catHappy
0.63778764,1270.0914166210546,1865.717497077977,3076.523966961596,0.03902720256024096,-405.52866,65.92995,9.816444,63.521885,-5.6007166,28.403381,7.0645213,20.089918,15.251409,9.345098,20.201637,5.967823,12.734088,-1.650057,6.601611,6.8680544,9.799876,6.9827857,5.2761745,11.390652,catHappy
0.5430256,1270.9674632980168,1875.310088311382,3092.219855986446,0.03941547439759036,-433.57242,72.069115,7.2963924,64.37459,-12.2122965,33.642834,5.68871,25.594776,14.514759,13.227636,20.384474,-0.5728998,10.252802,-3.301174,15.460221,7.5522137,7.581847,7.8910007,8.3184805,8.071275,catHappy
0.22811115,2610.550842575074,1864.7816947662134,5036.194909137228,0.156494140625,-190.5977,52.051186,-107.756996,-23.475245,-38.738075,34.79226,-52.289413,15.913822,-6.933456,2.1946912,12.617378,-2.3573644,-5.829714,-21.649158,-4.118801,4.7427177,-3.4202168,-2.9389708,9.4582615,13.677785,catHappy
0.22636661,2550.5033314373027,1790.2915045625036,4915.919846754808,0.1623096955128205,-222.27661,58.353947,-115.291565,-19.490368,-41.414455,33.222958,-47.277283,10.849473,3.1386447,-7.9059753,22.98944,-11.640029,2.5870748,-27.767002,-0.08115805,2.2613826,-4.8492637,-0.24467213,3.7621956,19.21019,catHappy
0.23590039,2725.5237175529787,1865.5592760597358,5233.036472486413,0.16713018002717392,-177.1488,63.891537,-114.59182,0.48804018,-42.51506,41.76106,-47.13907,14.576256,-0.06972649,-2.8806188,22.162016,-10.331161,4.502643,-29.372023,5.0030503,-0.9390698,-1.6342999,-2.0564911,4.1006155,17.587252,catHappy
0.2269384,2537.972123215385,1776.1091313727422,4892.016070822011,0.15596340013586957,-199.26358,64.56751,-119.11894,-14.689792,-43.88661,36.86294,-50.307507,10.52494,1.130999,-7.596029,23.695934,-13.409364,3.9738226,-29.01863,1.167822,2.3129258,-3.4692843,0.3934255,4.1777706,20.399466,catHappy
0.22913629,2756.3151458785737,1870.962586123291,5308.402683423913,0.18548318614130435,-231.1091,52.766655,-133.02255,-3.1129534,-36.907757,29.946037,-54.13648,29.612848,-10.568588,3.276346,12.733728,-25.74875,-1.6529722,-22.148045,22.84676,-10.712336,8.213327,12.446695,13.6475935,6.456911,catHappy
0.37380672,3872.624849170144,2143.180995550592,6425.488923725329,0.29634817023026316,-351.7107,-25.991936,-37.781776,39.627735,-12.205426,22.78625,-17.158554,20.05008,-26.479609,4.6036797,-14.779638,12.861929,20.874613,23.663477,-9.317433,-10.414535,-22.69069,5.34627,-2.1815178,-7.9694633,catPaining
0.35595033,3418.8298533822895,1829.3891925225396,5695.192228618421,0.2741930509868421,-407.7847,18.528551,-84.41498,74.18458,-39.4594,43.660343,-26.005672,21.440681,-19.6556,-9.26656,2.6286027,-8.585049,44.79528,4.2161922,12.483617,-25.860897,-9.692472,-1.6072989,2.0884757,-8.095737,catPaining
0.4070895,3328.691249790095,1874.154417149562,5720.843184621711,0.27336468612938597,-287.3006,49.764313,-89.6308,65.045204,-50.73193,41.710987,-33.16916,19.6129,-18.803253,-1.2569883,4.596834,-9.559114,30.50513,-6.6127887,12.848565,-19.95236,0.41716823,-0.91472965,6.971005,-5.4964805,catPaining
0.36076793,3420.645773130614,1807.293504785257,5578.421823601973,0.2820980674342105,-381.47217,15.096867,-74.89563,71.697205,-36.741074,39.75107,-24.96015,20.070795,-19.065378,-9.284168,3.5851774,-8.131442,42.770752,3.0335147,9.666503,-25.620676,-11.133522,-2.0621238,1.7099609,-8.726287,catPaining
0.34338334,3551.7647176988867,1839.5865548237227,5628.3826326069075,0.29330283717105265,-418.43872,13.272289,-74.987045,78.0253,-39.71818,41.514812,-27.17158,13.624756,-24.086338,0.23162241,12.637111,12.801635,33.712795,-27.926239,-5.59501,-27.401545,8.378509,-5.5791054,-17.110428,-10.4242735,catPaining
0.33361682,3527.383454459995,1956.6910577689252,5858.10791015625,0.2799734933035714,-350.87186,-7.982685,-54.26705,38.622242,-6.2720637,23.393646,-21.766512,27.761517,-30.237852,8.601531,-16.576952,7.1608844,22.770506,29.779858,3.3128803,-9.06905,-25.538633,-7.2210865,-7.1137834,9.234776,catPaining
0.3234834,3166.908160541301,1701.6693511149915,4981.104343220339,0.2580938824152542,-400.58643,31.362425,-95.774864,68.09643,-28.939493,39.1308,-26.550755,26.965902,-20.951735,-6.0386434,1.4290298,-12.816564,46.277092,9.557508,22.546606,-23.341114,-16.587502,-14.978751,-2.7440279,8.023728,catPaining
0.35756066,3142.612478123847,1822.0432646899576,5483.2763671875,0.2589076450892857,-294.7361,62.531578,-97.369064,64.71156,-48.904552,41.19833,-37.529194,24.727613,-21.105497,1.0770384,4.186991,-12.303489,31.877651,-2.0140452,19.347242,-19.595398,-1.8237861,-9.801683,7.1508703,6.252556,catPaining
0.32094553,3196.863792923376,1684.3062133079984,4976.47705078125,0.2692661830357143,-379.8534,32.106388,-90.70717,69.52581,-29.927574,39.216286,-29.00241,26.804718,-21.648565,-5.9493804,2.466776,-14.15094,44.976555,8.798478,21.969212,-24.074158,-14.311792,-14.185587,-3.6630027,9.100418,catPaining
0.3164649,3363.7241046341933,1693.3261164299877,4952.17529296875,0.2813755580357143,-415.4369,23.43776,-92.82638,77.77205,-32.450756,34.94457,-25.489258,16.390728,-24.316124,4.6102524,9.6238785,15.557015,43.310623,-19.711359,-5.8955197,-35.86838,3.760247,-3.1171052,-1.8598042,-16.51589,catPaining
0.3173058,3542.254109265707,1961.391199479101,5751.656000664893,0.2728297456781915,-334.84332,-18.296011,-45.56024,36.529377,-18.470392,22.802126,-15.206824,10.934269,-27.754267,2.7577608,-8.650758,18.886333,20.444836,14.804688,-4.9377546,-17.456642,-18.555206,9.229146,0.5710586,-12.63259,catPaining
0.31098866,3218.907563508219,1706.8274768637953,5193.3668870192305,0.25966546474358976,-377.52002,14.239358,-79.38107,62.124435,-35.72931,34.379528,-20.950968,8.868926,-21.424295,-9.835893,4.6783414,0.49604723,37.23445,-0.7143396,9.096573,-28.567724,-9.237459,5.7029386,1.7354281,-12.49683,catPaining
0.34811163,3230.133021379614,1779.3348886267836,5373.106871259974,0.2604253241356383,-272.8945,41.448498,-83.89721,58.861053,-47.137978,35.014954,-26.177511,15.165013,-18.662357,-3.3845584,5.161063,-3.5922096,28.647247,-7.590377,12.057243,-20.095762,-0.3478361,2.2311106,3.9302442,-8.388994,catPaining
0.30177584,3216.6123924315393,1693.8398443057913,5121.46619431516,0.26290828623670215,-356.66602,12.003184,-72.72187,59.650486,-36.054123,34.24536,-19.918196,9.389818,-20.397388,-8.932213,6.33203,2.2571375,37.41192,-0.8582701,8.934479,-28.232628,-10.843389,4.9005413,2.101405,-11.749685,catPaining
0.3006649,3327.991533204845,1682.0426642176392,5153.880537317154,0.2704350897606383,-390.93863,8.445006,-74.90285,64.050735,-37.49609,34.756454,-25.144033,2.2926798,-18.699984,4.2607427,17.578665,14.163552,22.028526,-23.08175,-7.421898,-23.62857,15.242741,-5.460938,-19.470428,-5.841644,catPaining
0.39494726,3357.991390995827,2875.9291631241135,7031.429776278409,0.1716023234577922,-383.38336,54.61643,16.878628,25.351229,-1.2972353,24.759747,-12.799906,18.142897,-5.8675475,19.369864,-3.5989661,13.12018,-8.23769,10.845775,-2.754081,9.568395,-9.497874,7.218061,-9.471381,9.528822,catPaining
0.3913196,2520.038456488719,2176.2360598240175,5413.750076293945,0.16006088256835938,-441.15942,104.26019,-34.52472,61.759537,-33.006268,48.05355,-26.551394,21.68053,-1.1548939,6.9637794,14.627596,-8.200991,14.104366,-12.722239,17.906498,-9.711826,4.748847,-3.5413444,-3.5606396,5.9266176,catPaining
0.4759771,3197.8534780546393,2209.068497798728,5992.732377485795,0.24247285917207792,-324.25458,87.32537,-61.950012,68.38824,-47.246517,51.293297,-30.85545,27.236261,-8.0408535,9.9522085,9.737661,-7.3778186,14.855892,-13.49471,18.114872,-11.778605,10.74782,-6.025629,3.8783085,0.98450184,catPaining
0.3876383,2492.821045645705,2176.5203728693077,5367.080965909091,0.14617047991071427,-416.5569,100.719185,-25.536295,61.50965,-30.160105,45.224148,-23.96673,20.772625,-0.36506277,6.712905,14.184028,-7.9384995,14.20871,-11.395651,17.579416,-7.9240255,4.3071384,-2.7624907,-3.0779765,6.407637,catPaining
0.376875,2468.755430082708,2164.1074513722538,5319.330388849432,0.16158938717532467,-446.56534,105.62532,-34.110733,61.699093,-31.394281,44.016647,-25.403135,24.723928,-0.6533028,7.468192,11.22777,-9.296032,14.888012,-9.252425,14.170647,-13.768873,7.023051,-4.9250536,-0.9746068,0.85040027,catPaining
0.3077289,1833.3520581753257,1237.992646896611,3075.7335603545985,0.13136030602331605,-225.82297,148.94716,-119.632286,26.85949,-42.964436,-7.9855824,-9.495493,-35.50679,20.849401,-17.15032,2.1171646,-3.724162,-17.157116,13.420562,-8.781608,8.148783,-2.0804677,-12.873108,7.4564404,-7.352152,catPaining
0.31633613,1841.9068438923439,1253.6226955172551,3105.4623811141305,0.13040748738354038,-254.78519,148.17282,-121.00922,25.492088,-43.03713,-7.006817,-8.654133,-33.477882,22.96336,-16.08788,2.9378765,-3.5473602,-17.191603,13.344525,-8.812725,8.20863,-2.3117297,-12.787006,7.6756673,-7.0400825,catPaining
0.30966255,2061.0007491832207,1537.2270520333414,3617.4107684990286,0.13637467616580312,-193.38857,115.85293,-97.32509,25.684963,-52.361435,17.869999,-38.15007,-1.976923,-2.7242393,-1.4984624,2.2938368,-12.174367,2.167576,-6.4193273,11.896957,-5.0109935,5.481298,-11.141889,2.4263263,1.4442806,catPaining
0.3077291,1835.061603596238,1243.5030774061438,3078.0207658678755,0.1315525825777202,-225.20435,148.33066,-118.96808,26.63349,-42.81658,-7.706868,-9.752181,-35.067703,20.591318,-16.87821,2.1214218,-3.7626276,-16.896677,13.19946,-8.504306,8.018641,-1.9798926,-12.829122,7.3526998,-7.193425,catPaining
0.30591094,2061.8286348672254,1401.4639431883127,3464.837425113342,0.14909781816709844,-245.90068,127.2904,-122.13358,29.610985,-54.94015,5.2053714,-28.10358,-12.282419,16.633318,-23.115225,11.355097,-20.251324,6.8287463,3.8412156,-5.8060203,5.6548357,-17.895502,9.7368555,-3.5269144,1.2376451,catPaining
0.30541873,1743.3382962758646,1383.7842476252767,3202.985945991848,0.11656476449275362,-241.03079,141.37296,-85.56661,27.032059,-40.3895,-5.657305,-1.9069601,-23.567049,11.907936,-30.199902,-9.366771,-9.945879,-19.108017,13.059964,-5.050058,6.551712,-4.9068623,-10.378227,8.062788,-6.2585373,catPaining
0.32431245,1758.604462300036,1374.0458847683424,3291.981243265086,0.11593312230603449,-271.96472,148.17249,-92.47564,29.672853,-42.326748,-3.2345634,-1.8219138,-23.09318,14.245148,-30.383059,-7.432138,-9.883402,-19.200497,12.72339,-4.593896,7.2762647,-4.039552,-10.34781,8.2757015,-7.380368,catPaining
0.30365002,2054.9285341852787,1709.5722750266734,4073.2082201086955,0.12382529438405797,-209.00069,112.55389,-68.446625,29.003025,-49.81398,18.88068,-27.087414,5.2662477,-7.297892,-16.54058,-7.893987,-17.434658,-1.523329,-4.702388,13.938784,-4.384967,2.0418904,-8.95469,3.8217478,2.2193372,catPaining
0.30545133,1730.4413028319639,1361.514983890704,3177.083687160326,0.11614017210144928,-241.38115,142.24467,-86.249374,27.529945,-40.854908,-5.2896585,-2.1663709,-23.473616,12.060308,-30.367722,-9.106886,-10.166255,-18.682844,12.681788,-4.8458652,6.302482,-4.735451,-10.585886,8.214483,-6.3790574,catPaining
0.319446,1942.5211740581212,1527.2736133822982,3634.8983101222825,0.12604025135869565,-258.16745,123.36676,-85.901405,26.71882,-47.037453,9.448417,-16.9808,-11.629037,-3.0910573,-35.735107,2.7793713,-19.925941,6.814,5.909354,-6.615215,0.6353807,-13.220554,11.19989,-3.3844268,-0.49809143,catPaining
0.29107225,2287.6111546965863,1995.850725318164,4276.681385869565,0.1390115489130435,-328.48355,38.598206,-42.66025,-29.444565,-29.266577,16.29753,2.7197046,-18.931292,-15.255841,-2.1173036,-24.121706,5.09711,-18.123156,-4.623945,11.628264,12.008523,9.722606,-8.996593,-12.319731,-2.3988867,catPaining
0.31072715,1997.663351603271,1722.573623739348,3976.2697966202445,0.12643565302309784,-352.74142,57.146217,-32.096596,-20.060528,-30.17067,9.926203,-2.7069862,-17.54065,-9.4287815,-5.319964,-14.66413,-3.2856047,-9.5747595,-10.754884,13.472935,5.473352,11.564147,-7.8415303,-9.572003,-0.83127993,catPaining
0.4241182,2695.525505307981,1874.222278666172,4868.062871182126,0.21152741445135748,-264.10028,49.82916,-45.038532,9.041086,-33.903015,20.975681,-9.778347,-2.0916615,-7.5280943,-3.8945398,-3.441016,-5.916723,-0.996912,-11.249189,15.762918,5.6423407,12.257808,-5.647252,-9.884708,-0.92888755,catPaining
0.31638706,1987.3883185580344,1713.0754620078621,3882.8944693863123,0.12751210760746606,-328.3755,60.137257,-30.854307,-17.82538,-30.14845,11.936646,-3.7739966,-18.343145,-9.679522,-4.3801556,-15.070041,-3.6134531,-8.729546,-11.013376,14.25232,4.8618298,11.32604,-8.719256,-10.239505,-0.8674418,catPaining
0.3192125,2006.6980745487813,1611.3529045460677,3780.246372136595,0.13397023472850678,-364.02414,58.989452,-42.83636,-19.050323,-25.474657,15.907396,-13.697139,-21.149555,-1.857959,-15.091987,-6.1529884,-3.899519,-6.2572546,8.646573,10.349426,-2.0773494,-7.522293,-10.000601,3.4853196,1.3047955,catPaining
0.27296034,2289.9883619896455,1333.7918330588677,3891.3160754788305,0.17501732610887097,-311.52704,3.8840463,-63.88211,21.992725,-23.241816,13.020064,-32.83224,9.395761,-17.780764,1.7628146,-5.9068,-3.886791,-7.2169557,0.20353708,-2.890421,-1.7898607,-3.9532294,3.305802,1.422013,9.527373,catPaining
0.29484683,2352.0406026519368,1367.8758109018775,4030.8767011088707,0.18297001008064517,-355.534,27.382856,-85.45806,38.751583,-36.346874,20.470663,-36.86629,8.0944195,-12.054201,-8.148113,5.3113637,-17.726814,5.446429,-11.714444,8.247385,-10.138901,2.0719824,-0.28080568,1.464998,10.1779785,catPaining
0.5529749,3432.515470079384,1959.1075256809127,5854.657966859879,0.2961268271169355,-206.54973,40.095715,-90.05492,51.648712,-41.69279,31.115627,-37.439716,13.549396,-12.53675,-4.6716695,6.9081316,-16.842512,9.046841,-13.686014,9.896992,-13.275459,3.2389002,-2.3319232,1.2459548,7.9971647,catPaining
0.27360725,2232.8246855699595,1288.0058938419418,3790.6541393649195,0.1715599798387097,-320.72775,20.27944,-74.39848,33.551662,-29.59507,16.940826,-32.07859,6.320246,-10.028576,-6.9065495,5.562132,-15.338414,4.450186,-10.034257,6.290702,-8.871763,0.6583296,0.57310826,1.9035718,10.306629,catPaining
0.27415904,2437.3688171031063,1370.2076784773342,4081.1208417338707,0.1913353704637097,-364.47815,17.424143,-83.77904,41.323715,-38.159805,15.710665,-36.656986,10.702915,-15.821344,-2.657096,-0.02574127,-16.896755,9.578143,-13.089478,7.487764,-10.531071,10.811226,4.3917074,11.421126,14.825363,catPaining
0.41246128,4325.7657579587585,2485.505008557401,7171.148212139423,0.34356756524725274,-176.53992,13.841714,-24.533295,9.464788,-30.977089,20.407568,-26.018124,14.410159,-21.290255,15.682509,-15.35211,12.490984,-11.220247,5.613782,-15.699318,5.2993774,-4.8419266,13.780451,-6.8248653,8.704907,catPaining
0.42566523,3529.7096415640203,2036.8706275089219,5993.313759251645,0.30398720189144735,-247.72769,76.16088,-83.47078,56.884174,-69.74776,49.67469,-43.69707,19.1809,-15.85249,0.55895674,6.61174,-13.177018,18.697618,-23.030516,11.12065,-18.030146,14.994746,1.3840891,1.9980615,3.4718082,catPaining
0.40487874,3531.1454055397,2043.3763851741678,6003.622671274038,0.30323338770604397,-209.20372,70.76143,-76.000626,53.782463,-64.31756,45.60494,-40.165054,18.299984,-14.771527,0.9767135,5.760215,-12.914337,16.302359,-21.680967,10.7163925,-16.342152,13.618541,0.058195435,1.5440065,4.0660973,catPaining
0.39844483,3538.1519872650674,2032.6519664137065,5987.295297475962,0.30294363839285715,-216.41364,69.27767,-74.952225,52.57364,-65.46373,44.6984,-39.7285,17.299362,-14.553682,0.6170228,6.137246,-13.314486,16.625711,-22.134398,9.879512,-16.683388,12.770014,0.82417476,1.327967,4.49731,catPaining
0.39454594,3518.876655250489,2031.8882390764572,5992.3828125,0.3069089114010989,-252.77328,69.23929,-80.55508,50.136166,-62.773705,46.18015,-40.177635,18.414537,-12.840092,0.83680224,4.471091,-14.086581,11.629683,-23.206108,15.940046,-7.8991704,16.355833,-7.133076,0.19538245,4.05192,catPaining
0.40703633,2100.8748556406817,1217.698543691295,3240.8816528320312,0.164202880859375,-185.60403,89.79591,-89.9208,52.70299,13.3611145,-15.259989,21.080631,5.014029,-7.257348,9.213825,-0.093712114,13.227809,-12.086939,-0.98064786,-1.3546122,0.9191286,3.1332371,0.47583836,-2.3469005,4.298055,catPaining
0.40936902,2109.7508043749435,1192.2334496443445,3232.5515974813434,0.16588444496268656,-201.48248,92.884,-97.83972,51.516598,8.658332,-15.52774,19.3129,5.780904,-4.1602273,4.768741,6.658655,7.6652393,-7.7809496,-6.823111,2.6449332,-0.5265576,7.1143775,0.3476639,-0.976977,3.2609737,catPaining
0.4103822,2481.89431205422,1588.129486941662,4010.8282470703125,0.18624267578125,-150.63431,72.53385,-81.88893,54.40631,-5.19207,7.6946197,0.6220807,14.346791,-9.586488,2.6363773,10.634134,0.34736672,0.21203128,-10.706807,5.412477,-3.718387,6.3933578,-1.8056008,-0.8148702,3.4416664,catPaining
0.39695793,2115.7309392702796,1270.1165317879227,3333.2052612304688,0.1640380859375,-185.22128,93.999214,-87.104576,52.93473,12.002481,-15.688684,20.392694,2.4934072,-6.004222,4.1302805,4.440043,8.281127,-6.187305,-5.622283,2.4434714,-1.9072466,4.3518476,-1.0816618,-1.9098461,3.6322029,catPaining
0.3719694,2337.27520622831,1327.4868974017852,3612.19482421875,0.189031982421875,-196.86087,76.74821,-87.55592,62.755413,-6.4771285,-5.399629,23.289997,-4.4735913,0.72595227,5.3354707,7.9230905,-4.5200024,-7.491015,4.522587,2.4923718,2.4178414,-0.21689746,-3.2565372,0.8226032,-5.152782,catPaining
0.3944869,955.5365628309619,1395.1610405571635,1892.0654296875,0.02870562287414966,-206.04857,167.46649,-8.193019,24.875774,1.276837,22.815939,-11.16041,10.488384,-10.176387,3.7637932,8.842729,11.8209505,-3.6718757,-16.205196,8.589555,-16.051558,-4.989141,-15.008055,-13.105241,-8.412722,dogangry
0.34734342,1344.1510817894668,1545.3876841177382,2759.9810005414606,0.06114634900990099,-265.69272,145.78691,-13.147765,-8.6044,-22.847113,29.021702,-46.051865,-9.445739,9.88551,-22.581188,4.794904,17.228153,3.9480324,-1.2047186,2.575118,-5.81677,4.1006145,3.6160405,-5.402432,-7.8872604,dogangry
0.36222637,1405.490035777029,1588.2053978995443,2571.038818359375,0.06437755766369048,-312.0886,156.71243,-18.526468,-3.7209938,-26.580816,28.414743,-46.437954,-8.504037,11.9632635,-26.392735,8.365801,14.300792,4.929956,-2.7789853,2.6961033,-7.216576,3.5873373,6.078269,-9.188539,-4.4959784,dogangry
0.40046853,1893.3548215951485,1853.0151215259586,4086.0851929919554,0.10046024133663366,-216.05937,123.1743,-29.876291,24.033812,-37.100418,21.54538,-37.381344,-1.6201249,-8.705168,-9.886319,7.46764,4.7188272,15.568583,-7.3138366,5.6020713,-7.689157,7.3830814,0.46942317,-4.6210475,-4.6032248,dogangry
0.3561443,1237.8850042735328,1412.7695595173607,2154.812712716584,0.05750599474009901,-275.58643,151.31665,-12.29031,-8.610311,-21.505308,26.055939,-43.218563,-12.217702,11.02129,-24.5669,8.012249,15.077598,5.774684,-1.6898679,0.6066732,-4.2343802,3.1511397,6.1155944,-8.179253,-5.7362423,dogangry
0.3645081,1458.4730031611323,1611.641456953918,2603.1723777846537,0.06644492574257425,-303.24634,151.58723,-27.21761,-8.342646,-18.35067,16.374998,-54.173462,11.756365,-1.3106925,-17.578331,29.583797,-1.0244092,-0.5968578,-6.0954213,1.0740417,-2.5190947,4.5771103,-9.586372,-10.23186,6.2470665,dogangry
0.40084732,901.4562889295389,1308.4091236213558,1783.4043921493903,0.027951124237804877,-241.38583,172.72455,-12.717717,27.712648,0.19150358,22.9233,-9.080985,7.4667945,-6.8900604,-0.42291394,12.736324,8.347788,-0.75855446,-17.593218,8.8564205,-13.719416,-7.536224,-11.908121,-18.128853,-4.2962794,dogangry
0.39487356,1221.0548986797612,1680.6363167661505,2731.34765625,0.034837372448979595,-183.06726,148.38019,-13.029154,42.21367,-14.962472,32.721035,-15.176948,10.7797575,-8.008574,-0.35383195,14.943213,3.3639448,3.4669023,-18.03595,6.1316357,-12.732779,-6.3143682,-15.146943,-13.060154,-6.7741218,dogangry
